date,station,latitude,longitude,district,river,basin,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_14d,rainfall_30d,rainfall_api,rainfall_anomaly_7d,data_source
2002-05-25,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,6.06,8.029999999999985,50.22,181.53,231.91,60.78,-3.892333333333333,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-05-26,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,3.54,10.559999999999986,25.35,183.74,235.08,55.2,-29.502000000000002,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-05-27,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,6.72,16.319999999999986,24.6,163.92,240.92,53.64,-31.614666666666665,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-05-28,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,8.19,18.449999999999985,29.049999999999997,160.07999999999998,248.25,53.78,-28.875000000000007,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-05-29,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,8.28,23.189999999999984,34.76,165.85999999999999,255.44,54.0,-24.842666666666666,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-05-30,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,4.83,21.299999999999986,38.58,159.25,259.81,50.73,-22.04233333333334,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-05-31,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,4.18,17.289999999999985,41.8,150.89000000000001,263.69,47.3,-19.72766666666667,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-06-01,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,34.44,43.44999999999998,70.17999999999999,120.39999999999999,297.41,74.64,0.784333333333322,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-06-02,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,39.27,77.88999999999999,105.91,131.26,328.88,102.72,29.171333333333322,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-06-03,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,21.76,95.46999999999998,120.95,145.55,331.57,109.07,43.58366666666667,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-06-04,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,8.69,69.71999999999998,121.44999999999999,150.5,337.96,101.4,42.59266666666666,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-06-05,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,5.48,35.929999999999986,118.65,153.41,340.94,91.67,39.09733333333334,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-06-06,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,6.33,20.499999999999986,120.14999999999999,158.73000000000002,344.3,84.25,39.81333333333332,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-06-07,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,2.97,14.779999999999987,118.94,160.74,345.06,74.58,38.42599999999999,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-06-08,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,7.9,17.19999999999999,92.4,162.57999999999998,351.28,71.29,10.434666666666686,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-06-09,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,15.01,25.87999999999999,68.14,174.05,362.22999999999996,75.61,-16.380333333333326,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-06-10,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,24.13,47.039999999999985,70.50999999999999,191.46,383.25,88.4,-18.915000000000006,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-06-11,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,31.37,70.50999999999999,93.19,214.64000000000001,413.28999999999996,106.51,-3.24433333333333,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-06-12,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,27.51,83.00999999999999,115.22,233.87,414.26000000000005,118.04,18.559333333333313,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-06-13,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,33.89,92.76999999999998,142.78,262.93,436.12,134.23,41.018666666666675,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-06-14,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,105.33,166.73,245.14,364.08,538.95,219.42,119.38499999999999,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-06-15,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,55.96,195.18,293.2,385.59999999999997,583.47,242.47,157.057,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-06-16,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,23.74,185.02999999999997,301.93,370.07,594.67,229.84,163.1736666666667,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-06-17,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,8.51,88.21,286.31,356.82,538.25,203.87,160.71833333333333,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-06-18,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,32.64,64.89,287.58,380.77000000000004,542.48,205.93,161.00133333333332,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-06-19,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,31.73,72.88000000000001,291.8,407.02,566.74,206.77,159.5606666666667,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-06-20,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,14.19,78.56,272.09999999999997,414.88,577.1899999999999,189.95,137.4223333333333,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-06-21,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,12.08,58.0,178.85,423.99,586.7,173.53,41.95333333333332,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-06-22,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,8.35,34.62,131.24,424.44,594.0400000000001,155.85,-7.369333333333344,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-06-23,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,8.1,28.53,115.6,417.53000000000003,601.18,140.58,-24.675333333333327,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-06-24,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,10.78,27.229999999999997,117.87,404.17999999999995,605.9,130.27,-23.50666666666666,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-06-25,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,9.05,27.93,94.27999999999999,381.86,611.41,119.78,-48.382333333333335,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-06-26,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,6.48,26.310000000000002,69.03,360.83,611.17,108.29,-73.57633333333334,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-06-27,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,6.14,21.67,60.98,333.08,609.12,98.19,-81.148,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-06-28,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,7.46,20.08,56.36,235.21,608.3000000000001,90.92,-85.57666666666667,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-06-29,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,6.9,20.5,54.91,186.15,610.37,84.18,-87.50966666666667,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-06-30,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,1.66,16.02,48.470000000000006,164.07000000000002,607.85,73.21,-93.36166666666668,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-07-01,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,13.89,22.450000000000003,51.580000000000005,169.45,587.3,76.12,-85.45666666666665,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-07-02,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,26.09,41.64,68.62,162.9,574.12,90.79,-65.34133333333332,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-07-03,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,18.76,58.74000000000001,80.9,149.92999999999998,571.12,95.94,-52.361333333333334,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-07-04,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,12.98,57.830000000000005,87.74000000000001,148.72,575.41,94.52,-46.522333333333336,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-07-05,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,11.39,43.13,91.66999999999999,148.03,581.3199999999999,91.74,-43.97133333333335,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-07-06,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,7.22,31.59,91.99000000000001,146.9,582.21,85.2,-43.85899999999998,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-07-07,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,1.64,20.25,91.97000000000001,140.44,580.88,74.06,-43.56866666666666,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-07-08,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.66,9.52,78.74000000000001,130.32,573.64,63.61,-55.109333333333325,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-07-09,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,5.93,8.23,58.58,127.2,564.5600000000001,60.0,-73.15066666666668,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-07-10,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,16.1,22.69,55.92,136.82,556.53,67.1,-73.937,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-07-11,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,41.58,63.61,84.52000000000001,172.26,566.74,98.61,-47.71933333333331,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-07-12,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,15.31,72.99,88.44,180.11,554.5400000000001,99.13,-40.95266666666669,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-07-13,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,5.23,62.12,86.45,178.44,525.88,89.49,-36.255333333333326,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-07-14,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,5.63,26.17,90.44,182.41,426.18,81.7,-9.001999999999995,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-07-15,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,4.45,15.31,94.23,172.97,374.67,73.89,6.807000000000002,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-07-16,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,4.24,14.32,92.54,151.12,355.17,67.05,9.667000000000002,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-07-17,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,3.56,12.250000000000002,80.0,135.92,350.22,60.55,-1.7180000000000035,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-07-18,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,4.59,12.39,43.010000000000005,127.53000000000002,322.16999999999996,56.06,-32.16299999999998,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-07-19,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,3.63,11.780000000000001,31.330000000000005,119.77000000000001,294.07000000000005,51.28,-37.28633333333334,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-07-20,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,4.26,12.48,30.36000000000001,116.81,284.14000000000004,47.85,-35.93933333333334,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-07-21,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,6.24,14.129999999999999,30.970000000000006,121.41,278.3,46.91,-33.96666666666666,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-07-22,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,8.05,18.55,34.57000000000001,128.8,278.0,47.92,-30.296666666666667,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-07-23,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,4.58,18.869999999999997,34.910000000000004,127.45,274.48,45.32,-29.135333333333342,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-07-24,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,1.75,14.38,33.10000000000001,113.1,265.45000000000005,40.27,-28.83833333333333,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-07-25,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,10.96,17.29,39.470000000000006,82.48,267.36,45.19,-22.914,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-07-26,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,7.83,20.54,43.67,75.0,268.71,46.24,-19.02899999999999,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-07-27,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,15.54,34.33,54.95,85.31,278.11,54.84,-9.942333333333337,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-07-28,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,9.62,32.989999999999995,58.330000000000005,89.3,280.27000000000004,56.24,-7.06633333333334,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-07-29,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,10.95,36.11,61.230000000000004,95.8,284.32,58.75,-5.11133333333332,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-07-30,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,15.02,35.59,71.67,106.58,297.68,64.96,2.211333333333343,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-07-31,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,13.52,39.489999999999995,83.44000000000001,116.53999999999999,297.31,68.74,14.067666666666682,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-08-01,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,13.52,42.06,86.0,125.47,284.74,71.94,19.560666666666663,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-08-02,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,11.69,38.73,89.86,133.53,277.67,72.84,25.070333333333338,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-08-03,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,11.99,37.2,86.31,141.26000000000002,276.68,73.91,21.751333333333335,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-08-04,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,25.31,48.989999999999995,102.0,160.32999999999998,290.6,88.13,34.19333333333333,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-08-05,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,23.93,61.230000000000004,114.97999999999999,176.20999999999998,307.31,98.84,43.27433333333333,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-08-06,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,7.88,57.12,107.84,179.51,313.55,91.89,34.67833333333334,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-08-07,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,13.75,45.56,108.07000000000001,191.51,326.64000000000004,91.86,31.854,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-08-08,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,27.79,49.42,122.34,208.34,348.5,105.87,41.02333333333334,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-08-09,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,21.19,62.73,131.84,221.7,353.59,111.18,49.33566666666667,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-08-10,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,27.34,76.32000000000001,147.19,233.5,339.35,121.84,68.00833333333333,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-08-11,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,14.4,62.93,136.28,238.27999999999997,338.44,117.97,57.31066666666668,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-08-12,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,5.06,46.8,117.41000000000001,232.39,338.27,105.33,38.48033333333335,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-08-13,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,5.03,24.490000000000002,114.56000000000002,222.39999999999998,337.67,94.56,35.770333333333355,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-08-14,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,2.0,12.09,102.81000000000002,210.88,335.22,82.38,24.592000000000013,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-08-15,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,17.13,24.16,92.15,214.49,348.11,87.15,10.924333333333337,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-08-16,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,44.66,63.78999999999999,115.62,247.45999999999998,389.21,118.74,24.804333333333346,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-08-17,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,37.43,99.22,125.71000000000001,272.9,422.05,138.36,27.23166666666667,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-08-18,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,9.32,91.41,120.63000000000001,256.90999999999997,427.73999999999995,126.92,20.824000000000012,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-08-19,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,6.01,52.76,121.58000000000001,238.99,429.48999999999995,113.9,21.365666666666698,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-08-20,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,4.06,19.39,120.61,235.17000000000002,427.30999999999995,100.87,20.904333333333355,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-08-21,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,3.81,13.879999999999999,122.42,225.23000000000002,423.07,89.55,23.703666666666678,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-08-22,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,6.32,14.19,111.61,203.76,424.80999999999995,82.44,12.48766666666667,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-08-23,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,5.11,15.239999999999998,72.06000000000002,187.67999999999998,428.16999999999996,75.18,-27.846333333333305,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-08-24,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,8.08,19.51,42.71000000000001,168.42,425.28999999999996,71.98,-56.52433333333332,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-08-25,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,3.25,16.44,36.64000000000001,157.27,420.71000000000004,64.44,-61.52566666666666,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-08-26,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.73,12.060000000000002,31.36000000000001,152.94,405.9,55.5,-63.34999999999998,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-08-27,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.59,4.57,27.890000000000008,148.5,396.87,47.77,-64.713,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-08-28,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,1.19,2.51,25.27000000000001,147.69,387.11,41.79,-65.05566666666667,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-08-29,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.24,2.0199999999999996,19.19000000000001,130.8,372.33,35.76,-67.68699999999998,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-08-30,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.41,1.8399999999999999,14.490000000000009,86.55,359.21999999999997,30.81,-69.32799999999997,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-08-31,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.36,1.01,6.770000000000007,49.480000000000004,346.06,26.55,-73.97733333333332,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-09-01,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,0.47,1.24,3.990000000000007,40.63,334.84,23.03,-74.13933333333333,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-09-02,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,3.41,4.24,6.670000000000007,38.03,326.26,22.99,-69.45733333333334,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-09-03,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,5.02,8.9,11.100000000000007,38.99,305.96999999999997,24.56,-60.29299999999999,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-09-04,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,1.63,10.059999999999999,11.540000000000006,36.809999999999995,283.66999999999996,22.51,-54.64966666666665,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-09-05,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,7.98,14.629999999999999,19.28000000000001,38.47,283.77,27.11,-46.932999999999986,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-09-06,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,17.23,26.84,36.10000000000001,50.59,287.25,40.27,-30.924999999999983,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-09-07,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,30.83,56.04,66.57000000000001,73.34,290.29,65.06,-1.1643333333333317,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-09-08,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,11.25,59.309999999999995,77.35000000000001,81.34,280.35,66.55,11.935000000000002,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-09-09,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,24.99,67.07,98.93,105.6,278.0,81.56,34.06333333333333,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-09-10,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,2.72,38.96,96.63,107.72999999999999,266.32,72.05,34.48866666666667,SATELLITE-DERIVED (NASA POWER / MERRA-2)
2002-09-11,PERUMANNU,11.9823,75.58415833,KANNUR,Valapatnam,West flowing rivers from Tadri to Kanyakumari,1.58,29.29,96.58,108.11999999999999,262.84000000000003,62.82,35.25066666666665,SATELLITE-DERIVED (NASA POWER / MERRA-2)
